Frames,Average Velocity,Standard deviation of velocity 
1925,0.836430333,1.435639489
1926,0.856117222,1.420344412
1927,0.793266241,1.390465858
1928,0.728698185,1.358574909
1929,0.731172019,1.285894045
1930,0.755279432,1.193355568
1931,0.729154704,1.130398895
1932,0.705831407,1.109831434
1933,0.722276278,1.165295175
1934,0.722524852,1.24811232
1935,0.721099797,1.239536972
1936,0.662092564,1.137462915
1937,0.643278742,1.026998864
1938,0.674026044,1.06541791
1939,0.710607273,1.107270203
1940,0.723666832,1.08149175
1941,0.705785736,1.141927297
1942,0.727684773,1.261848863
1943,0.755641888,1.345416398
1944,0.729634666,1.310612929
1945,0.706108281,1.143081418
1946,0.630532329,0.98524243
1947,0.667580454,0.959241717
1948,0.742345819,1.067994902
1949,0.827216423,1.22362153
1950,0.870895785,1.332774068
1951,0.867508958,1.360943
1952,0.851023685,1.329278991
1953,0.814898607,1.269458468
1954,0.791811231,1.240900839
1955,0.815978852,1.250213797
1956,0.839677396,1.289861047
1957,0.88308013,1.332488762
1958,0.770182981,1.274092991
1959,0.945587685,1.270629653
1960,0.928808889,1.284487206
1961,0.90074837,1.247670199
1962,0.800521944,1.200426168
1963,0.729218345,1.18361526
1964,0.78459151,1.189529326
1965,0.870503433,1.296568077
1966,0.904874636,1.441346359
1967,0.978188047,1.552497396
1968,1.004924571,1.692808092
1969,1.017227935,1.876870736
1970,0.997066673,2.020360772
1971,0.956006509,2.012453482
1972,0.93437025,1.829131302
1973,0.886994677,1.567547063
1974,0.916927559,1.342498013
1975,0.893574357,1.291531742
1976,0.918707491,1.334464675
1977,0.90787825,1.331672004
1978,0.829799116,1.2472956
1979,0.756587652,1.150584499
1980,0.749623952,1.1195085
1981,0.788849718,1.139323303
1982,0.849972196,1.171585739
1983,0.835789143,1.222783212
1984,0.824769125,1.243214913
1985,0.822434982,1.257067413
1986,0.828911946,1.295819173
1987,0.847432696,1.341549314
1988,0.895785625,1.372735085
1989,0.904266,1.436558086
1990,0.932408763,1.523950807
1991,0.910336592,1.614555275
1992,0.953856703,1.610305639
1993,0.916591269,1.599583497
1994,0.91618693,1.556866655
1995,0.940583538,1.526462052
1996,0.961699261,1.486089454
1997,1.012021898,1.430285552
1998,1.004660321,1.391483523
1999,0.86065971,1.288682539
2000,0.7849214,1.237870117
2001,0.83336095,1.124442034
2002,0.832936557,1.08625431
2003,0.847289805,1.105132641
2004,0.846433275,1.183843662
2005,0.851559839,1.273774519
2006,0.845587983,1.313812765
2007,0.838889492,1.286194936
2008,0.81147601,1.227738556
2009,0.789945558,1.149935925
2010,0.758681776,1.069302138
2011,0.729214446,1.003573005
2012,0.721512287,1.027946787
2013,0.725857086,1.104513609
2014,0.774245902,1.1411964
2015,0.820248156,1.163940163
2016,0.837426165,1.202943392
2017,0.807873875,1.256834103
2018,0.799288374,1.284496363
2019,0.77889106,1.294822229
2020,0.86359582,1.302033816
2021,0.89857254,1.413132637
2022,0.92443197,1.560469016
2023,0.927025821,1.676948499
2024,0.942195566,1.737445717
2025,0.963245983,1.766717689
2026,0.984181898,1.775519279
2027,1.004871854,1.753785323
2028,1.045928157,1.709709247
2029,1.037080199,1.6977822
2030,1.029018146,1.726297908
2031,1.04135804,1.737502479
2032,0.991262143,1.688575139
2033,0.931274344,1.577838372
2034,0.829005089,1.464966345
2035,0.809564686,1.349733891
2036,0.805515614,1.260107042
2037,0.825252986,1.204466729
2038,0.810441238,1.184771888
2039,0.782750091,1.172250876
2040,0.78820382,1.161416902
2041,0.795171927,1.180534378
2042,0.795494776,1.207188766
2043,0.780077455,1.228060812
2044,0.761328704,1.245407698
2045,0.776994122,1.272462026
2046,0.811318156,1.349943074
2047,0.862283639,1.412625622
2048,0.886370537,1.395603427
2049,0.800874407,1.308436202
2050,0.717193056,1.19041114
2051,0.666234874,1.141219447
2052,0.650595159,1.203991803
2053,0.714955583,1.294464143
2054,0.77870063,1.378540436
2055,0.772816233,1.426969928
2056,0.817193981,1.41125508
2057,0.74830138,1.383611336
2058,0.785598655,1.315054407
2059,0.77375128,1.273224069
2060,0.78942799,1.288497825
2061,0.877291364,1.335970699
2062,0.922179299,1.380332896
2063,0.890228556,1.361562105
2064,0.883629584,1.31080058
2065,0.869593982,1.253767188
2066,0.867256097,1.244420546
2067,0.813782631,1.288095516
2068,0.81898999,1.317042913
2069,0.924875906,1.372016385
2070,0.926770683,1.443041943
2071,0.950916882,1.48021101
2072,0.941893881,1.477634645
2073,0.927607467,1.433981508
2074,0.927119471,1.420976389
2075,0.96718033,1.502147681
2076,1.072935183,1.625356768
2077,1.083287909,1.720810118
2078,1.049224703,1.703742743
2079,0.988158243,1.627796022
2080,1.015218426,1.570809582
2081,1.037207004,1.620033985
2082,1.037197875,1.619373913
2083,1.104190709,1.557261586
2084,1.102452436,1.514526116
2085,1.086805074,1.496655993
2086,1.082547722,1.473362022
2087,1.017221796,1.441701096
2088,0.9976895,1.408508294
2089,0.941457148,1.455439766
2090,0.92361013,1.532440855
2091,0.891433185,1.611182446
2092,0.936134074,1.664349782
2093,1.036103619,1.687091459
2094,1.09902387,1.666708433
2095,1.09053863,1.56334502
2096,0.991529656,1.388848052
2097,0.966185461,1.204773149
2098,0.930532815,1.160074643
2099,0.927328944,1.18915359
2100,0.907635346,1.20600959
2101,0.803688556,1.256926589
2102,0.895237265,1.306203763
2103,1.036293604,1.510504602
2104,1.135683473,1.777718071
2105,1.174600931,1.956618774
2106,1.122431745,1.985661954
2107,1.028428127,1.890022687
2108,0.953267422,1.742432522
2109,0.912632475,1.607763098
2110,0.923724318,1.496885856
2111,0.924280936,1.42546865
2112,0.912562513,1.355393191
2113,0.932748109,1.273905872
2114,0.9334864,1.279665115
2115,0.997476025,1.380212736
2116,1.075145618,1.536974161
2117,1.102934127,1.647401746
2118,1.082839764,1.661289614
2119,1.023935218,1.607815639
2120,0.9644538,1.531947757
2121,0.943794787,1.452561901
2122,0.931657706,1.420450294
2123,0.936840364,1.438873594
2124,1.044764073,1.450222111
2125,1.042828602,1.488880106
2126,1.072652636,1.52113867
2127,1.153084582,1.570503098
2128,1.189883187,1.620517427
2129,1.15842212,1.629338848
2130,1.130870442,1.619164849
2131,1.139937348,1.630171309
2132,1.136457432,1.633979248
2133,1.085590866,1.61047121
2134,1.066339071,1.567146796
2135,1.107125046,1.552435481
2136,1.094868538,1.576766063
2137,1.073812193,1.6187477
2138,1.084799221,1.661064964
2139,1.08159703,1.710652231
2140,1.080178477,1.709677249
2141,1.059348348,1.662775904
2142,1.054417057,1.610026621
2143,1.073793875,1.559869534
2144,1.059926474,1.504164838
2145,1.082941193,1.419000364
2146,1.096990384,1.405610933
2147,1.159988421,1.450989342
2148,1.20177293,1.52889378
2149,1.136784875,1.580997961
2150,1.099784618,1.535038565
2151,1.009406544,1.499362617
2152,0.994699545,1.452179982
2153,0.933798384,1.413385987
2154,0.870411545,1.389231875
2155,0.879111117,1.391626323
2156,0.935439054,1.390746947
2157,0.926163224,1.429188403
2158,0.91048883,1.503565308
2159,0.941597866,1.574126097
2160,0.992129257,1.638959983
2161,0.993328906,1.688450369
2162,0.982766189,1.643413199
2163,0.960586313,1.479882989
2164,0.921085962,1.271406178
2165,0.861333962,1.115086667
2166,0.816695057,1.067361684
2167,0.85660034,1.204176075
2168,0.913830196,1.53247061
2169,0.995936026,1.771981281
2170,1.005951698,1.721417888
2171,0.916356852,1.432294928
2172,0.801392333,1.230394424
2173,0.8293902,1.15600435
2174,0.836357313,1.124991797
2175,0.812192233,1.066872116
2176,0.794399819,1.053126396
2177,0.75445518,1.114487752
2178,0.814990048,1.142579719
2179,0.853884232,1.161946979
2180,0.857678156,1.175946263
2181,0.839571752,1.198838802
2182,0.883341426,1.168935001
2183,0.933233551,1.184019931
2184,0.936012361,1.293296919
2185,0.930370596,1.420713561
2186,0.891385609,1.451960327
2187,0.873462325,1.363598728
2188,0.833271113,1.220580074
2189,0.782268109,1.16682127
2190,0.856859504,1.132269064
2191,0.892854568,1.145601568
2192,0.88326392,1.18386111
2193,0.887558545,1.256447914
2194,1.00558318,1.323069994
2195,1.092987289,1.439929857
2196,1.106584545,1.578315992
2197,1.167968973,1.66623452
2198,1.114587964,1.755782531
2199,1.085094321,1.787844122
2200,1.102478338,1.749381474
2201,1.144341518,1.686570599
2202,1.178276193,1.656958606
2203,1.206895036,1.712426842
2204,1.240420396,1.775120347
2205,1.298893232,1.769168972
2206,1.261339236,1.751810463
2207,1.251894371,1.692655531
2208,1.205932313,1.594240082
2209,1.100655638,1.459150488
2210,0.95175488,1.359075388
2211,0.917485745,1.255938914
2212,0.951139727,1.218483495
2213,0.969188356,1.219469608
2214,0.976963167,1.199284097
2215,0.931860229,1.176289607
2216,0.958064042,1.122824642
2217,0.938544304,1.117273733
2218,1.018687933,1.157447267
2219,1.020075222,1.294394787
2220,0.942082393,1.404082895
2221,0.939856643,1.434722922
2222,0.836527736,1.409284842
2223,0.870611715,1.282328048
2224,0.82009838,1.159558554
2225,0.751634741,1.057967337
2226,0.713186907,1.010580039
2227,0.741561289,1.011733534
2228,0.769956345,1.012199462
2229,0.727342031,0.957170635
2230,0.668043731,0.899857524
2231,0.633271424,0.891063921
2232,0.683992691,0.910909492
2233,0.746013789,0.944351317
2234,0.763491344,1.006266843
2235,0.875361858,1.022717237
2236,0.902802671,1.08850824
2237,0.873601245,1.16888743
2238,0.828977994,1.165762423
2239,0.832753615,1.101273239
2240,0.785842581,1.077060672
2241,0.775537648,1.133564403
2242,0.781328509,1.248458411
2243,0.837923831,1.281021312
2244,0.820459664,1.266556536
2245,0.845121818,1.221129175
2246,0.848039632,1.224486116
2247,0.909323538,1.281863368
2248,0.996642696,1.388736199
2249,1.084339018,1.477110148
2250,1.090485809,1.527799024
2251,1.076724302,1.519775635
2252,1.055011821,1.451146138
2253,1.001179429,1.355301762
2254,0.951070421,1.289610491
2255,0.926889902,1.289323606
2256,0.965580263,1.310409675
2257,0.984610504,1.343262349
2258,0.927202054,1.412095507
2259,0.901126502,1.4779777
2260,0.895468168,1.492450243
2261,0.924168232,1.390339478
2262,1.005023527,1.198293634
2263,0.948354527,1.106186788
2264,0.91852442,1.099527194
2265,0.9166328,1.118745884
2266,0.930517805,1.186950466
2267,0.957406029,1.323870028
2268,0.933158327,1.432803624
2269,0.903349981,1.406989638
2270,0.876336778,1.271014741
2271,0.869916722,1.175569256
2272,0.896337889,1.153276769
2273,0.829769228,1.130570432
2274,0.784545609,1.10438961
2275,0.751373021,1.095870251
2276,0.753907792,1.144914351
2277,0.811121202,1.205173071
2278,0.810663954,1.272989734
2279,0.880684819,1.277437347
2280,0.876928704,1.326768952
2281,0.863229073,1.456549007
2282,0.982102485,1.544082579
2283,1.040296535,1.557794152
2284,1.066736693,1.498938272
2285,0.9759097,1.456209928
2286,0.91971603,1.386762999
2287,0.871156154,1.345952927
2288,0.951324744,1.331571007
2289,1.01063744,1.365418543
2290,1.044112533,1.384122889
2291,1.035437102,1.349231255
2292,0.967164109,1.293823789
2293,0.932957245,1.264090049
2294,0.930273582,1.266040221
2295,0.916409844,1.284863005
2296,0.892903505,1.322089228
2297,0.897860358,1.322768692
2298,0.934717357,1.282539631
2299,0.926873907,1.234200775
2300,0.926243882,1.206617461
2301,0.938435254,1.225595084
2302,0.953029893,1.257150456
2303,0.982088991,1.243989138
2304,0.948823518,1.215484006
2305,0.9182309,1.188200097
2306,0.886176875,1.18540685
2307,0.935388,1.203205062
2308,0.988259375,1.254816297
2309,1.037623964,1.287016487
2310,1.010814357,1.303924556
2311,0.956936375,1.293046963
2312,0.899321218,1.267738803
2313,0.887800564,1.208789888
2314,0.899310255,1.155403253
2315,0.928216644,1.167729134
2316,0.952967636,1.231078892
2317,0.989589518,1.280100667
2318,1.063714625,1.264338732
2319,1.075771232,1.25800301
2320,1.073471173,1.251711832
2321,1.082299321,1.287699812
2322,1.087311375,1.359091511
2323,1.128344789,1.405237907
2324,1.124228625,1.441244283
2325,1.133663721,1.470009195
2326,1.134408179,1.477781216
2327,1.062689464,1.458837408
2328,1.027006964,1.410186649
2329,1.035591357,1.399637323
2330,1.068057496,1.433002518
2331,1.044509436,1.47215546
2332,0.963660907,1.428544169
2333,0.954002398,1.388772678
2334,0.954399796,1.285689011
2335,0.939247537,1.206610138
2336,0.88476878,1.185501164
2337,0.84909172,1.170035088
2338,0.834312815,1.139155512
2339,0.864337019,1.119442001
2340,0.889096167,1.143463274
2341,0.915515806,1.198463679
2342,0.953830778,1.23691059
2343,0.9905406,1.217209926
2344,0.919914472,1.206846815
2345,0.914757208,1.143788018
2346,0.852992685,1.130460213
2347,0.931683056,1.119145173
2348,0.935792778,1.225522717
2349,0.901590891,1.311081207
2350,0.865048296,1.278819945
2351,0.80814423,1.136381213
2352,0.744036037,0.994617802
2353,0.649577257,0.971871315
2354,0.681131383,1.031038036
2355,0.806848172,1.126161414
2356,0.899949658,1.251623306
2357,0.931506387,1.350664823
2358,0.911796472,1.378271639
2359,0.829111846,1.351415557
2360,0.788330808,1.282384716
2361,0.744645727,1.200616924
2362,0.684514581,1.112484506
2363,0.675938258,1.019446661
2364,0.749901946,0.968044923
2365,0.723177656,0.999383173
2366,0.77032255,1.054917455
2367,0.870430981,1.094109411
2368,0.901888077,1.16827208
2369,0.928853844,1.260111944
2370,0.931443994,1.32834945
2371,0.92112589,1.314246441
2372,0.774981004,1.163199545
2373,0.705020706,1.042537694
2374,0.720685216,0.956489512
2375,0.768925345,0.951222855
2376,0.777473471,1.00506135
2377,0.758154431,0.988189112
2378,0.701731143,0.923815501
2379,0.739796171,0.860397116
2380,0.716158673,0.925464279
2381,0.787628455,0.966490322
2382,0.827699157,1.033123961
2383,0.850527527,1.081821809
2384,0.873283863,1.152823855
2385,0.908519137,1.275506241
2386,0.875849961,1.457693792
2387,0.87463398,1.598215424
2388,0.880207059,1.663988501
2389,0.940723961,1.664244194
2390,0.958286431,1.644917325
2391,0.943903745,1.61049335
2392,0.872128863,1.566526094
2393,0.871099941,1.496628728
2394,0.804491471,1.451214928
2395,0.722874563,1.445436878
2396,0.732935812,1.452007872
2397,0.764137846,1.483500306
2398,0.734245462,1.501871615
2399,0.716399882,1.507949887
2400,0.754542902,1.500387079
2401,0.756928829,1.528987221
2402,0.848679629,1.543401256
2403,0.845441229,1.576253769
2404,0.853969535,1.579176946
2405,0.862912167,1.559255386
2406,0.890045152,1.509641904
2407,0.882742769,1.429771594
2408,0.881417481,1.32689562
2409,0.842203654,1.250653395
2410,0.729335917,1.191661401
2411,0.713652638,1.11706316
2412,0.713814245,1.080139859
2413,0.829566017,1.018604595
2414,0.836002742,1.034201689
2415,0.828768804,1.069502745
2416,0.858936434,1.099789464
2417,0.83816603,1.129648502
2418,0.850705377,1.10935177
2419,0.799482706,1.060570255
2420,0.777302181,1.012984862
2421,0.724226135,1.043349974
2422,0.701815662,1.019732026
2423,0.73378126,1.12226476
2424,0.772612143,1.24064306
2425,0.770227336,1.33139336
2426,0.797091155,1.350779249
2427,0.785677204,1.305880115
2428,0.753167704,1.204957392
2429,0.683800975,1.065690825
2430,0.685999925,0.936590921
2431,0.654095019,0.924761066
2432,0.719969887,0.990660784
2433,0.683346787,1.126231931
2434,0.785649145,1.106882396
2435,0.801231695,1.085387947
2436,0.815975122,1.09279297
2437,0.841931764,1.132881471
2438,0.869933656,1.139926418
2439,0.831529044,1.118685359
2440,0.778293151,1.106738824
2441,0.735265693,1.126730693
2442,0.750342933,1.174959373
2443,0.835581049,1.133348536
2444,0.827807867,1.111751214
2445,0.768388465,1.073878632
2446,0.735735667,1.050437688
2447,0.808014552,1.034709991
2448,0.925113447,1.127041211
2449,0.938655881,1.172838094
2450,0.961473254,1.291789907
2451,1.002134763,1.288349902
2452,0.995112424,1.268482077
2453,0.91903268,1.270120422
2454,0.927693759,1.252317583
2455,0.962999054,1.236561588
2456,0.938602953,1.245050328
2457,0.926358032,1.265192168
2458,0.914860593,1.302726836
2459,0.948088983,1.347903986
2460,0.975737915,1.425291732
2461,1.026751064,1.491626261
2462,1.05480878,1.527524479
2463,1.044894525,1.544941068
2464,1.019291966,1.550951285
2465,0.988923508,1.540222313
2466,0.989268576,1.482045776
2467,0.960918339,1.410708729
2468,0.933694356,1.39642783
2469,0.921587322,1.474712897
2470,0.989475872,1.548504584
2471,1.000883729,1.585864051
2472,0.980731102,1.592552207
2473,0.949958776,1.608399818
2474,1.010318853,1.655343124
2475,1.108277667,1.697095606
2476,1.143562877,1.737139364
2477,1.155378677,1.744379476
2478,1.135687025,1.738806103
2479,1.102622935,1.727940603
2480,1.08040077,1.698410749
2481,1.064455789,1.655528977
2482,1.063939474,1.613351563
2483,1.047439588,1.591551074
2484,0.948108947,1.552331229
2485,0.87672686,1.479544833
2486,0.853448363,1.414174075
2487,0.910594632,1.375657085
2488,0.963983354,1.364004854
2489,0.971396207,1.383763054
2490,1.006835274,1.423270027
2491,1.00506714,1.489691314
2492,1.018856088,1.50871726
2493,1.010745614,1.459225766
2494,0.990229055,1.383451638
2495,0.954410176,1.352419315
2496,0.976013764,1.419816955
2497,1.054974698,1.50331666
2498,1.085450884,1.576039884
2499,1.070657418,1.626087459
2500,1.022781084,1.628388433
2501,1.042900982,1.521159056
2502,0.960362964,1.435655755
2503,0.956651054,1.375841347
2504,1.002769036,1.382297988
2505,1.063853839,1.377871829
2506,1.041333029,1.356255621
2507,1.031273768,1.346399174
2508,0.95961,1.434063102
2509,0.947396611,1.535727472
2510,0.970406255,1.595138096
2511,0.970399011,1.604033052
2512,0.963105073,1.556366022
2513,0.890071855,1.468980241
2514,0.897053678,1.373916501
2515,0.825067678,1.412123518
2516,0.891569265,1.441420688
2517,0.947265509,1.42801247
2518,0.870569071,1.365392027
2519,0.814981011,1.272473459
2520,0.821554451,1.236895009
2521,0.905828981,1.246898309
2522,0.884797188,1.285142522
2523,0.959730993,1.20254233
2524,0.882739528,1.178691266
2525,0.883646684,1.164074684
2526,0.897903421,1.176191169
2527,0.891930447,1.203176525
2528,0.948782629,1.143205949
2529,0.943457059,1.078142927
2530,0.943054686,1.037698459
2531,0.868665079,1.056687832
2532,0.811018,1.067194223
2533,0.775699174,1.075227613
2534,0.8062022,1.081957901
2535,0.796405138,1.159012846
2536,0.854381562,1.242393766
2537,0.967695751,1.345801169
2538,1.026598675,1.391206537
2539,1.063335584,1.36120385
2540,0.983891882,1.323127925
2541,0.922295491,1.283294049
2542,0.958465258,1.257968338
2543,0.997211512,1.293566419
2544,1.041063123,1.366303258
2545,1.066992779,1.455795059
2546,1.086860018,1.495638712
2547,1.081622029,1.51300606
2548,1.113342304,1.497026776
2549,1.080390418,1.525659327
2550,1.101035273,1.571105517
2551,1.028329709,1.670460349
2552,1.070008865,1.727100919
2553,1.123601255,1.738793384
2554,1.164012655,1.715489946
2555,1.172528109,1.72594452
2556,1.162371564,1.774434827
2557,1.145047709,1.786236569
2558,1.090401109,1.748788642
2559,1.111319045,1.641793549
2560,1.013426685,1.545555372
2561,1.011408759,1.462698374
2562,0.946034511,1.402706301
2563,0.925597944,1.333559927
2564,0.858255,1.342216116
2565,0.812468259,1.415355609
2566,0.837403059,1.464621542
2567,0.879437741,1.461898576
2568,0.887973704,1.425188297
2569,0.945015093,1.385625306
2570,0.920425241,1.420268547
2571,1.002753221,1.458449714
2572,0.987481057,1.512022092
2573,1.021123311,1.526586558
2574,1.003244796,1.509422476
2575,0.977034226,1.474149342
2576,0.95547286,1.445208611
2577,0.986819075,1.421373367
2578,0.961647208,1.417084883
2579,0.93377217,1.369455456
2580,0.910398198,1.275805968
2581,0.868821235,1.178053674
2582,0.813540608,1.096302841
2583,0.809915706,0.987618551
2584,0.712190052,0.907948564
2585,0.6805665,0.833942564
2586,0.667403863,0.824498906
2587,0.727655743,0.966629653
2588,0.783386725,1.176424149
2589,0.806496257,1.348867274
2590,0.732501241,1.468764373
2591,0.814147204,1.45394014
2592,0.838277493,1.459779891
2593,0.868697167,1.434473091
2594,0.905721111,1.350444246
2595,0.894399707,1.239964774
2596,0.863240491,1.138707399
2597,0.863885585,1.094922553
2598,0.874941925,1.118734721
2599,0.825174351,1.109837335
2600,0.797802309,1.100369426
2601,0.765058102,1.093059425
2602,0.771995491,1.115924844
2603,0.818224981,1.149738676
2604,0.845882157,1.177789443
2605,0.855801343,1.211420553
2606,0.836500659,1.25158711
2607,0.798258459,1.283027084
2608,0.803776887,1.320494299
2609,0.80312683,1.269860396
2610,0.821455113,1.203917501
2611,0.829390491,1.147186294
2612,0.80871885,1.173959024
2613,0.802713994,1.203300563
2614,0.828196323,1.270263648
2615,0.90551737,1.303363628
2616,1.020978008,1.341515155
2617,1.087041902,1.461881415
2618,1.115646769,1.497038877
2619,1.110693662,1.499130734
2620,1.082875404,1.47655634
2621,1.015257916,1.477626857
2622,0.928491093,1.453152449
2623,0.947697851,1.399853898
2624,0.968065314,1.418680877
2625,0.969821239,1.464633131
2626,1.021398121,1.485828977
2627,0.984575256,1.494413604
2628,0.943080303,1.436762481
2629,0.920034696,1.331739504
2630,0.930843873,1.35281892
2631,0.948989733,1.423548653
2632,0.918544566,1.491035127
2633,0.933473294,1.52039198
2634,0.914466894,1.530272691
2635,0.956973537,1.547026835
2636,1.020744593,1.561199648
2637,1.023024537,1.569376651
2638,1.094396151,1.540451672
2639,1.084659866,1.495127391
2640,1.069482509,1.440237653
2641,1.007179509,1.401154491
2642,1.027427325,1.329307611
2643,0.962027774,1.28866695
2644,0.97185966,1.221799259
2645,0.854926943,1.207338089
2646,0.854863925,1.152663339
2647,0.864162943,1.091909536
2648,0.835082162,1.068595857
2649,0.863691208,1.107599932
2650,0.897108887,1.180147664
2651,0.850187463,1.211711085
2652,0.808100574,1.113013743
2653,0.758691685,1.029625724
2654,0.741434024,1.008736705
2655,0.745574694,1.02116778
2656,0.763779755,0.984923766
2657,0.738097642,0.909058469
2658,0.681530111,0.91627574
2659,0.658746564,0.944971789
2660,0.726935578,0.932162345
2661,0.709152764,0.965205426
2662,0.697296964,1.027468142
2663,0.677940704,1.132826746
2664,0.76938972,1.176431172
2665,0.756639424,1.227834708
2666,0.814561741,1.261344703
2667,0.867948463,1.288868975
2668,0.900743969,1.299057687
2669,0.882346481,1.289226055
2670,0.882630811,1.292788163
2671,0.862801204,1.34287154
2672,0.899992057,1.371176051
2673,0.919416333,1.359983108
2674,0.972722556,1.369503879
2675,0.948852509,1.450091081
2676,1.029089798,1.450042231
2677,1.007574993,1.3900242
2678,0.962260178,1.260179656
2679,0.882886658,1.155230051
2680,0.820046945,1.132714962
2681,0.852494542,1.160428771
2682,0.896706111,1.209285658
2683,0.954945107,1.254304309
2684,0.932673029,1.304408284
2685,0.91888118,1.307927307
2686,0.8566305,1.283747623
2687,0.803002143,1.267916239
2688,0.793879846,1.302131709
2689,0.811154685,1.323422705
2690,0.806290315,1.274086493
2691,0.8011317,1.168223772
2692,0.794727259,1.075062243
2693,0.825865075,1.028510046
2694,0.836091057,1.001571327
2695,0.777709944,0.995038598
2696,0.806550611,0.965148209
2697,0.829382439,1.016953917
2698,0.842671144,1.392146216
2699,0.894152444,1.978943509
2700,0.936425944,2.408850901
2701,0.935069889,2.335758916
2702,0.825113556,1.77495298
2703,0.700939268,1.115648221
2704,0.680848357,0.91958424
2705,0.793534396,1.087383773
2706,0.790360748,1.15098112
2707,0.769373118,1.055310327
2708,0.738907661,0.962924243
2709,0.686986689,0.953847268
2710,0.630360741,0.983046408
2711,0.651672561,1.007994358
2712,0.696646196,1.039597885
2713,0.784911605,1.056031646
2714,0.822637196,1.089864391
2715,0.843808857,1.142376894
2716,0.806843554,1.19330138
2717,0.805008163,1.199503727
2718,0.83624475,1.175936773
2719,0.799385442,1.201867512
2720,0.820336249,1.200292356
2721,0.808255895,1.210717959
2722,0.80598304,1.223420548
2723,0.837180935,1.282405503
2724,0.858771732,1.3904748
2725,0.935764193,1.458376335
2726,0.990964853,1.483777626
2727,1.022904298,1.486157615
2728,1.045774567,1.461660737
2729,0.989754035,1.409538656
2730,0.905647456,1.284703399
2731,0.849001105,1.099702173
2732,0.74523823,1.008219464
2733,0.646443257,1.013786827
2734,0.708606966,0.97436361
2735,0.760878293,1.016357071
2736,0.855476409,1.115393115
2737,0.969272379,1.252968043
2738,1.057347571,1.401753728
2739,1.11363503,1.521922386
2740,1.134958912,1.562828933
2741,1.112029251,1.532824651
2742,1.039321914,1.410635506
2743,0.914106279,1.175646454
2744,0.79958167,0.985746468
2745,0.843242253,0.947256138
2746,0.893554777,1.026749957
2747,0.906595445,1.135311137
2748,0.9902816,1.20361469
2749,1.111039526,1.35380357
2750,1.12484297,1.519139323
2751,1.133293474,1.593090431
2752,1.129130222,1.60447238
2753,1.112371146,1.6997469
2754,1.078176018,1.863530936
2755,1.029866947,1.940087173
2756,1.000577912,1.777234973
2757,0.951472226,1.437035241
2758,0.863081649,1.180048077
2759,0.829757623,1.109375752
2760,0.868436741,1.03163861
2761,0.768065175,1.031163325
2762,0.839804447,1.052012692
2763,0.932093596,1.199350213
2764,1.029508784,1.3479707
2765,1.109999061,1.4217523
2766,1.157212281,1.425654684
2767,1.157162579,1.39429784
2768,1.122818619,1.354363582
2769,1.088486263,1.287596718
2770,0.997803311,1.235489201
2771,0.971051807,1.197967962
2772,1.027606189,1.229957659
2773,1.097221976,1.262178862
2774,1.120963984,1.277077443
2775,1.134000606,1.259575682
2776,1.092714241,1.22651058
2777,1.08043233,1.191913711
2778,1.045015715,1.229454842
2779,1.05235928,1.32008966
2780,1.093139911,1.4285649
2781,1.124812446,1.451280597
2782,1.054926256,1.380399838
2783,0.987162517,1.213920672
2784,0.875174651,1.131645017
2785,0.874108525,1.048905434
2786,0.910955661,0.992374929
2787,0.898817,0.997277081
2788,0.915836607,1.029931989
2789,0.927971579,1.087274936
2790,1.014873561,1.118396205
2791,1.062058025,1.177425679
2792,1.042120546,1.189252371
2793,0.955998561,1.152442237
2794,0.966106404,1.130546314
2795,1.01585793,1.267707055
2796,1.130991649,1.446773983
2797,1.205198111,1.578232542
2798,1.241943807,1.626075187
2799,1.218012654,1.595072363
2800,1.153936912,1.512170427
2801,1.124890158,1.4570912
2802,1.091774228,1.450342899
2803,1.041700316,1.40714404
2804,1.048451877,1.303008662
2805,1.065021863,1.264201302
2806,1.105614368,1.347100624
2807,1.128817649,1.44730344
2808,1.124320822,1.427328653
2809,1.097080013,1.326504962
2810,1.012091875,1.207791812
2811,0.941603411,1.172308104
2812,0.993619054,1.157497953
2813,1.035833076,1.183619036
2814,1.092352692,1.249772422
2815,1.079084205,1.366235921
2816,1.062429921,1.417330351
2817,1.031129763,1.36278269
2818,0.920310241,1.287443867
2819,0.845276963,1.221593063
2820,0.831552019,1.165779403
2821,0.777323774,1.116335507
2822,0.769887204,1.104983375
2823,0.780977063,1.158776086
2824,0.858257604,1.268999701
2825,0.892204333,1.337993782
2826,0.94907963,1.313786041
2827,0.952428907,1.26117562
2828,0.925671596,1.20988625
2829,0.9140137,1.146707286
2830,0.883434615,1.080570977
2831,0.840075409,1.003632602
2832,0.835808796,0.924047422
2833,0.830715222,0.908924925
2834,0.82473537,0.965492301
2835,0.869397037,0.996518325
2836,0.846183019,1.012982082
2837,0.839625867,1.024049889
2838,0.797017073,1.076724997
2839,0.8689054,1.062055452
2840,0.876991527,1.063044291
2841,0.857167671,1.047494235
2842,0.855169236,1.025455799
2843,0.817339091,1.060554148
2844,0.904742,1.164223278
2845,0.954054236,1.262347391
2846,1.046733658,1.357073743
2847,1.042508004,1.397922578
2848,1.045273389,1.348012831
2849,1.012369881,1.299649385
2850,0.980311741,1.28184035
2851,0.968864093,1.285210795
2852,0.987989417,1.261800178
2853,0.974432341,1.175051623
2854,0.946765563,1.065528534
2855,0.876163404,1.04282873
2856,0.888399307,1.051668087
