Frames,Average Velocity,Standard deviation of velocity 
1930,0.601471688,0.774212515
1931,0.484133929,0.803795908
1932,0.504581111,0.782240126
1933,0.496843347,0.726011401
1934,0.39942409,0.628752436
1935,0.434903777,0.635805759
1936,0.454467853,0.712757269
1937,0.61724256,0.921655976
1938,0.612421033,0.946928546
1939,0.568513163,0.923384397
1940,0.651376768,0.976273598
1941,0.594900442,0.871483991
1942,0.64280774,0.938058518
1943,0.6021889,0.849402474
1944,0.545083895,0.760334769
1945,0.574524111,0.728121695
1946,0.535254844,0.687740652
1947,0.509594911,0.704781504
1948,0.566163656,0.791514061
1949,0.612901488,0.860081142
1950,0.599518926,1.036629974
1951,0.631019072,1.016271861
1952,0.703357446,1.165966097
1953,0.757476611,1.135292947
1954,0.743124979,1.133657812
1955,0.789749856,1.161528004
1956,0.807930046,1.269024675
1957,0.814553312,1.244631329
1958,0.724111942,1.250081794
1959,0.824794167,1.252034669
1960,0.600624807,1.108446345
1961,0.674243412,1.186142131
1962,0.644099089,1.166382171
1963,0.732702499,1.295982638
1964,0.668475812,1.149099452
1965,0.685659828,1.215422699
1966,0.634511061,1.094677117
1967,0.675457639,1.118016479
1968,0.640811946,1.124313059
1969,0.699019351,1.186492173
1970,0.747026432,1.251170442
1971,0.669538958,1.059578967
1972,0.647251177,1.068663466
1973,0.662845362,0.952796651
1974,0.622935401,0.855883274
1975,0.626296959,0.84676593
1976,0.596220793,0.86851459
1977,0.664401323,0.863067228
1978,0.652918402,0.968729951
1979,0.619476009,0.925849078
1980,0.703160148,0.927890042
1981,0.765648621,0.991358187
1982,0.811472116,0.98873981
1983,0.856762117,1.039882509
1984,0.8221651,1.126611451
1985,0.970639624,1.138945753
1986,0.888898407,1.13964756
1987,0.82012338,1.217947889
1988,0.918449062,1.25786784
1989,0.851183797,1.352257247
1990,0.834005797,1.389560815
1991,0.861752262,1.360359021
1992,0.862465403,1.320308962
1993,0.851532249,1.261976367
1994,0.810460984,1.180800741
1995,0.895568542,1.213685749
1996,0.888674873,1.127454822
1997,0.837488914,1.102883123
1998,0.890841921,1.121757957
1999,0.775046291,1.085287499
2000,0.807154516,0.980617617
2001,0.839290142,1.320084965
2002,0.905142804,1.296884434
2003,0.879089756,1.297773428
2004,0.699290051,0.946143847
2005,0.669746486,0.965771099
2006,0.76805386,1.114042241
2007,0.738853279,1.027124361
2008,0.647435053,0.983254746
2009,0.729212919,0.968157716
2010,0.796882962,1.000637592
2011,0.706402543,1.011046089
2012,0.759626619,1.055912684
2013,0.75871534,1.062549778
2014,0.730413844,1.025485749
2015,0.740712382,1.094545089
2016,0.735353825,0.999740512
2017,0.71242058,0.926205603
2018,0.668365058,0.944908664
2019,0.714443557,0.940814361
2020,0.671529633,0.926112247
2021,0.688314255,0.830712938
2022,0.69683365,0.887924217
2023,0.731234251,0.824876557
2024,0.673543267,0.899795039
2025,0.647039269,0.883042576
2026,0.717520679,0.92505121
2027,0.737611207,0.942711408
2028,0.629256807,0.827345836
2029,0.614562063,0.719810297
2030,0.604132744,0.659070369
2031,0.604132026,0.772407849
2032,0.782323188,0.910345852
2033,0.842288107,1.004146452
2034,0.678703228,0.919030945
2035,0.72356337,0.818728855
2036,0.710143849,0.807727731
2037,0.793457727,0.950470924
2038,0.75012574,0.936226783
2039,0.821636958,0.926283488
2040,0.7193344,0.867166495
2041,0.702015767,0.752517975
2042,0.681882745,0.840198747
2043,0.637503724,0.738726614
2044,0.567036974,0.775530662
2045,0.609108821,0.774152622
2046,0.583105516,0.772571418
2047,0.657728211,0.92413293
2048,0.722737984,0.997842209
2049,0.710345556,1.087777471
2050,0.793718756,1.115444092
2051,0.76383699,1.075792442
2052,0.749279474,1.146436749
2053,0.739446805,1.255974238
2054,0.816029221,1.423496586
2055,0.808150802,1.423206011
2056,0.897743616,1.449027417
2057,0.955094193,1.447593891
2058,0.929865888,1.445448555
2059,0.876947193,1.395519425
2060,0.873659607,1.396690483
2061,0.924353541,1.46230248
2062,0.985774929,1.45255956
2063,0.970365555,1.426430278
2064,1.001982595,1.38279522
2065,1.005440259,1.322775548
2066,0.954016526,1.322820658
2067,0.827815766,1.229849946
2068,0.889173981,1.169711496
2069,0.707734918,1.01612479
2070,0.661687802,0.904647602
2071,0.639437502,0.937887139
2072,0.542706548,0.818164451
2073,0.561691356,0.844605877
2074,0.655121698,0.905327876
2075,0.696338119,0.939547305
2076,0.826417046,0.992205447
2077,0.738338189,1.025651519
2078,0.7593194,1.087570955
2079,0.697064891,1.095147627
2080,0.716528786,1.181061609
2081,0.72357997,1.182448981
2082,0.705488158,1.055257205
2083,0.737767084,0.91654173
2084,0.761181996,0.95676935
2085,0.8449584,1.020842756
2086,0.859747407,1.175218318
2087,0.885029358,1.329978725
2088,0.921153712,1.402158356
2089,0.936797216,1.372313705
2090,0.871927984,1.302488385
2091,0.7564812,1.280581655
2092,0.787174977,1.207478712
2093,0.773243367,1.184954157
2094,0.666652346,1.142649458
2095,0.77905597,1.14989215
2096,0.732151861,1.221017005
2097,0.789000037,1.223852578
2098,0.733282451,1.330640961
2099,0.8623783,1.435832869
2100,0.894027607,1.395617125
2101,0.84949363,1.2967833
2102,0.766490412,1.195485807
2103,0.651259016,1.014927948
2104,0.706006498,0.887610387
2105,0.626473472,0.896524164
2106,0.741149033,0.950131239
2107,0.712209854,1.074766189
2108,0.740619729,1.121624589
2109,0.780939761,1.214238359
2110,0.778351916,1.143056792
2111,0.713416104,0.999324086
2112,0.649101534,0.84744093
2113,0.622013121,0.777817065
2114,0.51329255,0.749237849
2115,0.669252154,0.796803115
2116,0.609646419,0.73329205
2117,0.627665677,0.774528565
2118,0.689772095,0.777588796
2119,0.648916925,0.782672338
2120,0.535995773,0.683308745
2121,0.593412555,0.597864433
2122,0.598731652,0.632936141
2123,0.647177991,0.711454787
2124,0.679103068,0.843587424
2125,0.665892988,0.922597594
2126,0.757641497,0.898990658
2127,0.761036082,1.028769944
2128,0.715581087,0.828715755
2129,0.778452318,0.92624138
2130,0.729660099,0.858009326
2131,0.751669256,0.885556832
2132,0.71259023,0.804410814
2133,0.737723477,0.844255581
2134,0.888382405,0.91737514
2135,0.945410647,0.96599593
2136,0.869959639,0.996317584
2137,0.91096226,0.945716226
2138,0.856530739,0.917578676
2139,0.908285504,0.80596925
2140,0.699237012,0.74482431
2141,0.736414189,0.743277214
2142,0.745549221,0.75990837
2143,0.723682772,0.693558325
2144,0.735142411,0.784193551
2145,0.611788577,0.90295775
2146,0.668410732,0.958264932
2147,0.648761918,0.973259872
2148,0.687118077,0.907024323
2149,0.644197666,0.852299398
2150,0.713739718,0.887804011
2151,0.684632857,0.857316404
2152,0.686790386,0.900656691
2153,0.716560145,1.014009407
2154,0.779090265,1.077727977
2155,0.932081117,1.267027101
2156,0.897045168,1.34457031
2157,0.943079919,1.371831059
2158,0.893855759,1.492461303
2159,0.875670952,1.416948166
2160,0.875892661,1.413967119
2161,0.84334701,1.243773442
2162,0.875769233,1.254611852
2163,0.856603722,1.20001424
2164,0.801256438,1.153196869
2165,0.795151894,0.96731867
2166,0.752118251,0.915689431
2167,0.803833013,0.933921807
2168,0.763967848,0.96404841
2169,0.8780612,1.058551712
2170,0.839244569,1.140246706
2171,0.769251776,1.19264178
2172,0.813130105,1.268993359
2173,0.840202938,1.429728942
2174,0.874072884,1.482095132
2175,0.943940675,1.496294177
2176,0.934846705,1.517534822
2177,0.908449869,1.466731596
2178,0.922025411,1.485843033
2179,0.850190086,1.417688465
2180,0.954586773,1.433252431
2181,0.9968637,1.31062763
2182,0.915255632,1.342660015
2183,0.976886452,1.288680297
2184,0.9966115,1.323468555
2185,0.8830699,1.152585879
2186,0.8820765,1.074787614
2187,0.851644275,1.010646067
2188,0.894021895,1.064241326
2189,0.796434461,1.003287665
2190,0.863969664,1.151217649
2191,0.834051445,1.091723803
2192,0.745257836,1.054075912
2193,0.857921121,1.155654184
2194,0.875149461,1.162314688
2195,0.906843593,1.174049211
2196,0.845458408,1.266373286
2197,0.90729025,1.219674518
2198,0.869387425,1.058271423
2199,0.819672223,1.017594417
2200,0.798836216,1.014444016
2201,0.800389277,0.981160032
2202,0.759719943,1.022594912
2203,0.850484259,1.028931751
2204,0.845202343,1.045977415
2205,0.83894045,1.052467822
2206,0.916042907,1.089190989
2207,0.846205336,1.194703304
2208,0.867246036,1.157669866
2209,0.858553657,1.20180416
2210,0.818547313,1.12818625
2211,0.814200657,1.020566225
2212,0.731869723,0.999584525
2213,0.878733423,1.25231073
2214,0.900420318,1.156093887
2215,0.891977513,1.26646205
2216,0.958674382,1.264760983
2217,0.790836993,1.188407258
2218,0.874963023,1.211841783
2219,0.866866007,1.196411286
2220,0.761969325,1.136356656
2221,0.822485551,1.146151064
2222,0.882178578,1.107484733
2223,0.766093533,1.071276222
2224,0.818937527,1.059784998
2225,0.709176553,1.048328081
2226,0.751637871,1.05656073
2227,0.787633287,1.056536797
2228,0.708895274,1.082529805
2229,0.730259275,0.989218789
2230,0.6796355,1.014909637
2231,0.646525069,0.969469003
2232,0.691877478,0.92609991
2233,0.715874542,0.954066967
2234,0.832933355,1.014061871
2235,0.657586384,0.92599015
2236,0.664421702,0.998405964
2237,0.633373653,0.934107269
2238,0.699087162,0.974252574
2239,0.715862515,0.969649328
2240,0.67057888,0.894340703
2241,0.601162118,0.814919501
2242,0.675592483,0.782682718
2243,0.550356399,0.756034109
2244,0.606876533,0.735037682
2245,0.567672273,0.734203922
2246,0.593403571,0.819825803
2247,0.578797563,0.894378189
2248,0.698757729,1.084228318
2249,0.75219254,1.088766894
2250,0.775784078,1.163827083
2251,0.825460064,1.147980173
2252,0.767541902,0.986902445
2253,0.810596795,1.003316215
2254,0.721991231,0.957610076
2255,0.719387885,0.979972919
2256,0.821763307,1.017018105
2257,0.806151682,1.105017091
2258,0.869033533,1.157607365
2259,0.906158647,1.208574874
2260,0.802868535,1.133540964
2261,0.825836364,1.216807723
2262,0.828982096,1.157566623
2263,0.896524438,1.341784119
2264,0.856118545,1.423906098
2265,0.926274836,1.49643492
2266,0.941533615,1.680451992
2267,1.013498656,1.633372221
2268,0.975414025,1.646304097
2269,0.959403978,1.573836527
2270,0.918180687,1.342127124
2271,0.899394351,1.203442729
2272,0.918791353,1.30987789
2273,0.841921667,1.371405929
2274,0.83504856,1.286819122
2275,0.937165163,1.418766639
2276,0.853116617,1.302742394
2277,0.982291631,1.387766583
2278,0.690166906,0.985220422
2279,0.705833031,0.958569124
2280,0.76679103,1.302981731
2281,0.848000267,1.386031462
2282,0.859264306,1.640370284
2283,0.849885248,1.545790786
2284,0.837008413,1.308663778
2285,0.755694724,1.169370388
2286,0.775218822,1.078762624
2287,0.770410644,0.961154645
2288,0.688604787,0.920930113
2289,0.670005335,0.893928573
2290,0.628479372,0.867528103
2291,0.686150972,0.929532281
2292,0.698404461,0.886191333
2293,0.7658627,0.971138224
2294,0.663477161,0.815073108
2295,0.552127357,0.74114564
2296,0.502728809,0.644755302
2297,0.456831139,0.65010962
2298,0.449815547,0.67432304
2299,0.579927718,0.770517057
2300,0.574608795,0.71745818
2301,0.675013053,0.868005623
2302,0.616382958,0.915693143
2303,0.663587916,0.9534068
2304,0.671135611,0.898394063
2305,0.718939931,0.881779834
2306,0.727504416,0.942200222
2307,0.682272767,0.984952621
2308,0.706355769,1.069355187
2309,0.733557896,1.153043914
2310,0.721105447,1.144665039
2311,0.76463952,1.099295597
2312,0.6917368,1.118275566
2313,0.641213229,1.05551153
2314,0.686323435,1.101146223
2315,0.767842562,1.183161879
2316,0.704986255,1.137291444
2317,0.711878605,1.11467339
2318,0.725955065,1.063011503
2319,0.668821467,1.016632618
2320,0.78442788,1.005871303
2321,0.709833742,0.816145175
2322,0.714245651,0.905676355
2323,0.739084833,0.909436592
2324,0.779705705,1.139045523
2325,0.771972385,1.260732646
2326,0.812535278,1.372690399
2327,0.792158656,1.41104306
2328,0.764929524,1.3550461
2329,0.714378433,1.270407884
2330,0.758188184,1.241041434
2331,0.774674404,1.087653504
2332,0.732596421,1.11271498
2333,0.763123107,1.067545245
2334,0.709159163,1.054889568
2335,0.775693989,1.128792674
2336,0.852499243,1.163715
2337,0.730939128,1.192935207
2338,0.772183826,1.141935013
2339,0.749966996,1.138090762
2340,0.768660504,1.047778232
2341,0.838579861,1.186763624
2342,0.79863435,1.253080614
2343,0.948975209,1.385271092
2344,0.983893505,1.374833526
2345,0.877122184,1.342285223
2346,0.879382382,1.218562913
2347,0.856550386,1.093622766
2348,0.786953821,1.063912133
2349,0.820957663,1.060112885
2350,0.838930753,1.021976785
2351,0.824637523,1.002827709
2352,0.845325137,1.048809802
2353,0.748165005,0.944487116
2354,0.804005602,0.972166384
2355,0.777140158,0.911484201
2356,0.830264575,0.955269503
2357,0.747100031,0.971714524
2358,0.772641841,1.010836251
2359,0.755699947,0.972160883
2360,0.839882509,1.055957995
2361,0.845323067,1.087943712
2362,0.868985907,1.166529442
2363,0.856681886,1.17884584
2364,0.900092104,1.181839181
2365,0.870185554,1.285019232
2366,0.933811277,1.278775458
2367,0.972963119,1.344463039
2368,1.010060189,1.398613886
2369,0.948591697,1.466186242
2370,0.876200588,1.378676841
2371,0.897352681,1.30481243
2372,0.835998418,1.170484737
2373,0.757794347,1.032974417
2374,0.608461253,1.02445412
2375,0.779956898,0.975977376
2376,0.667128761,1.058846168
2377,0.791771118,1.183680595
2378,0.765972637,1.234891932
2379,0.756371884,1.147871437
2380,0.722829049,1.194111715
2381,0.599351225,1.1378367
2382,0.715448604,1.124128965
2383,0.589333891,1.105951654
2384,0.688201505,1.074811
2385,0.569204558,0.994690621
2386,0.648869944,1.037563185
2387,0.663836189,1.158754472
2388,0.692515325,1.202388128
2389,0.769348979,1.290733798
2390,0.740731965,1.327380412
2391,0.754776923,1.354304881
2392,0.816946172,1.329160148
2393,0.814310235,1.304588456
2394,0.905383751,1.362582377
2395,0.841084412,1.208220385
2396,0.854460939,1.244427652
2397,0.708560958,1.006465052
2398,0.575218768,0.87832049
2399,0.561305068,0.793913353
2400,0.580101424,0.825151739
2401,0.566793596,0.848979351
2402,0.723496195,1.06190198
2403,0.764449505,1.14206381
2404,0.792080567,1.27931355
2405,0.885573993,1.350656129
2406,0.780804849,1.303293677
2407,0.834707102,1.355502165
2408,0.740764428,1.400423165
2409,0.725917965,1.42648675
2410,0.720297207,1.523809079
2411,0.740483519,1.52710648
2412,0.791587979,1.495297589
2413,0.738521257,1.386542669
2414,0.636325852,1.249471918
2415,0.637127979,1.110510612
2416,0.612843168,0.921539766
2417,0.524477571,0.814240926
2418,0.616985511,1.055932742
2419,0.664061818,1.103437676
2420,0.673434402,1.187604499
2421,0.672142524,1.327195528
2422,0.660203456,1.235493191
2423,0.68336537,1.304461543
2424,0.620551829,1.311945184
2425,0.616884314,1.419679802
2426,0.617331902,1.47368004
2427,0.732938541,1.51451996
2428,0.716356254,1.523043965
2429,0.655170298,1.574266369
2430,0.77380788,1.631751031
2431,0.732293181,1.681236305
2432,0.811552666,1.738398954
2433,0.776639546,1.725048938
2434,0.896563613,1.729064293
2435,0.904624193,1.688596863
2436,0.939514732,1.669664092
2437,0.892496373,1.664638618
2438,0.816050588,1.419085203
2439,0.769530082,1.415045718
2440,0.842676438,1.43897
2441,0.688102059,1.2547491
2442,0.730838871,1.157110403
2443,0.706664675,1.154667909
2444,0.708270979,1.17590004
2445,0.647923177,1.203501633
2446,0.80127987,1.178559355
2447,0.80064855,1.207178238
2448,0.821892961,1.230760106
2449,0.858779548,1.309100831
2450,0.794163193,1.356441945
2451,0.826240441,1.421248264
2452,0.828434343,1.43770753
2453,0.860763193,1.461881756
2454,0.779409902,1.394004
2455,0.870304782,1.434618634
2456,0.79010255,1.449773896
2457,0.767450816,1.428740169
2458,0.739657139,1.487990651
2459,0.689885711,1.549746016
2460,0.808710246,1.757575826
2461,0.841128613,1.854247517
2462,0.898153782,1.889933306
2463,0.995383871,1.849312925
2464,0.836886729,1.673286561
2465,0.832017039,1.649137169
2466,0.860712548,1.676734939
2467,0.846043961,1.638514175
2468,0.875107009,1.630348167
2469,0.753187675,1.656313121
2470,0.819409543,1.65962176
2471,0.750800746,1.641560547
2472,0.856808155,1.602242584
2473,0.893686882,1.536355445
2474,0.862494923,1.499164834
2475,0.900005461,1.42687691
2476,0.852372836,1.363492641
2477,0.854203979,1.263989681
2478,0.850595245,1.301009199
2479,0.788473202,1.298900411
2480,0.77934655,1.314684506
2481,0.714208064,1.351778474
2482,0.770581836,1.266785899
2483,0.863070977,1.313629732
2484,0.848659264,1.334572127
2485,0.83137543,1.413754507
2486,0.907865507,1.39849237
2487,0.891313745,1.349841886
2488,0.891233996,1.307311889
2489,0.827205957,1.194457975
2490,0.831153729,1.097779066
2491,0.70133577,0.984173992
2492,0.699110502,0.930791547
2493,0.675218045,1.038521683
2494,0.772578996,1.004760118
2495,0.780568443,1.171521131
2496,0.736493711,1.127669181
2497,0.704476021,1.157580261
2498,0.608757246,1.00935569
2499,0.63217267,1.05234672
2500,0.620534141,1.021545977
2501,0.594237341,0.891291496
2502,0.654614709,1.086456644
2503,0.656867288,1.059090642
2504,0.714479495,1.096252376
2505,0.589054054,1.030239866
2506,0.648437175,1.077438754
2507,0.731241839,1.117771201
2508,0.757987371,1.169354343
2509,0.772175623,1.129497233
2510,0.757265359,1.170550091
2511,0.743779523,1.038767898
2512,0.631571035,0.944407428
2513,0.746055357,1.056027739
2514,0.647279877,0.956858432
2515,0.667008488,1.108893824
2516,0.672319139,1.083898664
2517,0.751592907,1.143459759
2518,0.701783425,1.096206356
2519,0.735269238,0.973558001
2520,0.697745591,0.957501866
2521,0.582926639,0.840388517
2522,0.630832121,0.792728101
2523,0.655253586,0.820133893
2524,0.597344866,0.872671252
2525,0.545123711,0.886543391
2526,0.635299189,0.956828855
2527,0.4919878,0.769639523
2528,0.562340996,0.828662274
2529,0.556496996,0.813162661
2530,0.588396082,0.85028225
2531,0.615722943,0.996833808
2532,0.590749291,0.961117246
2533,0.6106134,0.96127469
2534,0.551024636,0.847366786
2535,0.625421282,0.818865582
2536,0.591782605,0.829692989
2537,0.648769696,0.919930646
2538,0.635635255,0.849957197
2539,0.74507208,1.02060137
2540,0.657298857,0.968290676
2541,0.71138002,1.066891501
2542,0.597689829,0.943547274
2543,0.611412053,0.956200862
2544,0.572291302,0.872381671
2545,0.515082896,0.903754996
2546,0.607066431,0.930997429
2547,0.52971612,0.92810076
2548,0.655335865,1.10152755
2549,0.705804885,1.009783563
2550,0.721742949,1.128489277
2551,0.692804184,0.972313231
2552,0.677953769,1.043374316
2553,0.684906089,0.964935997
2554,0.680529876,0.99951911
2555,0.754844022,1.012511551
2556,0.71835934,0.986769412
2557,0.761164982,1.049349357
2558,0.667012025,0.991624697
2559,0.632800733,0.89979513
2560,0.621317998,0.925875089
2561,0.664402564,0.914114466
2562,0.681401091,0.94809396
2563,0.744441569,0.992177319
2564,0.679217306,0.97780788
2565,0.806401145,1.025123062
2566,0.644525725,0.97209505
2567,0.733928795,1.060694283
2568,0.680220687,1.13108909
2569,0.756651265,1.210333292
2570,0.741130345,1.223256478
2571,0.751156198,1.219847167
2572,0.866902191,1.264993408
2573,0.729247758,1.113575868
2574,0.845802607,1.163285171
2575,0.745358651,1.158666996
2576,0.703231175,1.149478053
2577,0.766250505,1.108907898
2578,0.718563496,0.960888811
2579,0.689833193,0.957568781
2580,0.764266939,0.959440517
2581,0.662148695,0.920194339
2582,0.752653661,0.93338282
2583,0.74912905,1.102099106
2584,0.760779898,1.12783241
2585,0.704919136,1.235085846
2586,0.805766104,1.327699118
2587,0.692740363,1.312643857
2588,0.802061809,1.451871107
2589,0.660212654,1.391901051
2590,0.743886796,1.349067113
2591,0.613449448,1.257319441
2592,0.690831157,1.266077857
2593,0.711478973,1.37083454
2594,0.727635959,1.410912903
2595,0.763486904,1.484807189
2596,0.739311175,1.451766488
2597,0.878750416,1.537946585
2598,0.872074236,1.465148296
2599,0.813156895,1.452473339
2600,0.800819086,1.346841132
2601,0.584057436,1.04585524
2602,0.588175691,0.867964338
2603,0.469428941,0.793433725
2604,0.627559282,0.806283483
2605,0.63625073,0.948849925
2606,0.675458384,0.973106371
2607,0.643509386,0.904818001
2608,0.640954695,0.988686686
2609,0.741461338,1.012834349
2610,0.670850884,1.060809706
2611,0.768671707,1.171620617
2612,0.642465395,1.106665105
2613,0.760561604,1.056745751
2614,0.617512393,0.951055812
2615,0.507098729,0.737553656
2616,0.537900959,0.805232665
2617,0.587055654,0.811231368
2618,0.594625986,0.855327571
2619,0.584707513,0.843466686
2620,0.686245855,0.885931865
2621,0.648373172,1.006116196
2622,0.692310568,1.054367321
2623,0.661709836,1.206808012
2624,0.653616713,1.187384111
2625,0.712435978,1.106862357
2626,0.706226121,0.97550228
2627,0.709708141,0.93932015
2628,0.763340205,1.049392472
2629,0.647657743,0.977683517
2630,0.707112871,1.060559758
2631,0.559750461,1.024318622
2632,0.636418175,1.109888788
2633,0.62357912,1.157605297
2634,0.672913673,1.442879987
2635,0.77584307,1.416711442
2636,0.775055318,1.468658518
2637,0.6984498,1.239081676
2638,0.645376671,0.956773222
2639,0.544117482,0.826424341
2640,0.608296355,0.846776746
2641,0.698846063,0.943019754
2642,0.731334693,1.013285176
2643,0.761299582,1.064303832
2644,0.779883746,1.150170579
2645,0.811477086,0.962125491
2646,0.803112071,1.116764326
2647,0.789420891,1.023262197
2648,0.753256361,1.047481438
2649,0.763275432,1.094925109
2650,0.755506764,1.11260753
2651,0.764060879,1.027760293
2652,0.78449247,1.075561143
2653,0.816005768,1.047965323
2654,0.758458096,0.867244986
2655,0.728336477,0.912234001
2656,0.718300271,0.976511278
2657,0.798470809,0.98086655
2658,0.822877936,0.975384497
2659,0.744334352,1.00086469
2660,0.771651809,1.156155752
2661,0.78771672,1.201332267
2662,0.657164187,1.17821594
2663,0.724631379,1.24920802
2664,0.713122265,1.140507451
2665,0.719928361,1.005731896
2666,0.695232073,0.940158785
2667,0.646748941,0.848661298
2668,0.700921593,0.922589215
2669,0.749122362,0.969249617
2670,0.738409368,1.085109873
2671,0.768452888,1.015352072
2672,0.70009092,1.08702383
2673,0.741189871,1.091913865
2674,0.687830259,1.044779673
2675,0.669478813,1.133705648
2676,0.653024104,1.184454804
2677,0.628634039,1.077886893
2678,0.66936728,1.13392015
2679,0.621456848,1.072084191
2680,0.613902689,1.100825336
2681,0.644815311,1.035556897
2682,0.624005871,1.058966629
2683,0.773880971,1.104598507
2684,0.672687855,1.08381222
2685,0.669346466,1.230312378
2686,0.719952677,1.428795555
2687,0.728929036,1.473087008
2688,0.758887596,1.464608787
2689,0.75365175,1.306975363
2690,0.713314689,1.257887832
2691,0.693894014,1.200630935
2692,0.746657871,1.211267385
2693,0.67790856,1.162860735
2694,0.646369984,1.059503045
2695,0.665818207,1.119048627
2696,0.558897305,1.072627287
2697,0.663672858,1.168659793
2698,0.659742354,1.295428087
2699,0.733736674,1.465090334
2700,0.676711608,1.408954973
2701,0.708325126,1.312526598
2702,0.591058883,1.159379942
2703,0.586414493,0.897128197
2704,0.608309805,0.828567425
2705,0.552599266,0.880192516
2706,0.610932305,0.866839884
2707,0.614970184,0.819081976
2708,0.565267952,0.751492223
2709,0.663369953,0.800788057
2710,0.599141581,0.868614455
2711,0.615345056,0.892966302
2712,0.653080393,0.998638117
2713,0.566039731,0.809320039
2714,0.565888873,0.813811395
2715,0.463499515,0.67919531
2716,0.494719265,0.551558855
2717,0.543374282,0.591999155
2718,0.464413373,0.562177567
2719,0.534584514,0.660868166
2720,0.568375264,0.716434789
2721,0.580541496,0.735814535
2722,0.507965936,0.676411591
2723,0.599843193,0.740376685
2724,0.539316657,0.731688561
2725,0.570425532,0.728073826
2726,0.62794555,0.881371173
2727,0.550460014,0.650895012
2728,0.563455121,0.695459728
2729,0.531222418,0.676419615
2730,0.587079418,0.702017368
2731,0.612132716,0.743799368
2732,0.592893804,0.928800535
2733,0.626967007,1.035408638
2734,0.759358186,1.278578118
2735,0.822918667,1.313366675
2736,0.869184453,1.203408588
2737,0.836982463,1.202945527
2738,0.945423998,1.190556202
2739,0.854560354,1.169653617
2740,0.849854544,1.171410718
2741,0.784477084,1.147955677
2742,0.779547231,1.179290264
2743,0.799558686,1.136670347
2744,0.7857797,1.134612095
2745,0.688812248,0.986680999
2746,0.746658907,1.079656639
2747,0.780348822,1.07526477
2748,0.829196898,1.125275168
2749,0.830618591,1.094476348
2750,0.782422178,1.064136104
2751,0.827189391,1.086733051
2752,0.760744921,1.020022106
2753,0.807624076,1.102580373
2754,0.781938504,1.206665112
2755,0.80719321,1.388952908
2756,0.79464555,1.334785054
2757,0.736100952,1.270857543
2758,0.824955997,1.157737802
2759,0.836806352,1.189965384
2760,0.825143191,1.02816353
2761,0.727644129,0.890016088
2762,0.733931249,0.88653931
2763,0.685387553,0.950504756
2764,0.699691108,1.088156424
2765,0.786060358,1.254534092
2766,0.916066053,1.345033434
2767,0.997084398,1.453412278
2768,0.886611618,1.269786336
2769,0.923485669,1.219847199
2770,0.831447905,1.060192886
2771,0.828933449,0.980635129
2772,0.751965651,0.932299022
2773,0.718021124,0.929243238
2774,0.780828822,0.998440469
2775,0.880943651,1.07605428
2776,0.852947651,1.169928593
2777,0.81640896,1.030807427
2778,0.875003635,1.068887208
2779,0.930284882,1.107581487
2780,0.963628142,1.094619497
2781,0.948690796,1.09502663
2782,0.982933015,1.184277679
2783,0.923778716,1.182402509
2784,1.02715266,1.238433007
2785,0.977154548,1.21766566
2786,1.020354338,1.292560829
2787,0.912132742,1.127509323
2788,0.774758889,1.13934999
2789,0.849992556,1.089149191
2790,0.771415141,1.021338658
2791,0.786175534,1.221616999
2792,0.885906536,1.21554108
2793,0.834771438,1.173418296
2794,0.880570031,1.392079724
2795,0.872420538,1.296699963
2796,0.998024294,1.365373216
2797,0.98652986,1.443086808
2798,0.99696097,1.372168616
2799,0.909103537,1.258803929
2800,0.843020924,1.214801286
2801,0.809128744,1.252315203
2802,0.81690345,1.165816407
2803,0.870279098,1.233108008
2804,0.791557146,1.070109718
2805,0.723987745,1.050419534
2806,0.74250625,1.188893459
2807,0.797389399,1.239335937
2808,0.837172048,1.234297285
2809,0.801230198,1.190548467
2810,0.799405418,1.240220679
2811,0.716379214,0.92072201
2812,0.710025082,0.947123169
2813,0.550925842,0.65787052
2814,0.564322335,0.767032429
2815,0.71124934,0.775436526
2816,0.707793226,0.810668977
2817,0.68024356,0.89798837
2818,0.857220049,1.070726324
2819,0.805484495,1.034309149
2820,0.894566745,1.088503653
2821,0.701985171,0.927475509
2822,0.745304496,0.904383757
2823,0.797997371,0.984937859
2824,0.780302725,1.014900085
2825,0.618051139,0.773044273
2826,0.61754762,0.736705916
2827,0.492077336,0.69177814
2828,0.550340996,0.710152499
2829,0.640169414,0.766846119
2830,0.70667658,0.847905933
2831,0.618518277,0.742145383
2832,0.714406479,0.827210341
2833,0.700011586,0.89483215
2834,0.801806241,0.954776546
2835,0.688422438,1.002772451
2836,0.739318782,0.920149775
2837,0.749460729,0.904171343
2838,0.644454764,0.907764938
2839,0.711929729,0.980857564
2840,0.719944263,1.020487397
2841,0.667345079,1.075170286
2842,0.756660596,1.246925397
2843,0.552646845,0.867122613
2844,0.618275068,0.799953981
2845,0.581785461,0.789255286
2846,0.736203491,0.915311065
2847,0.673004339,0.899220998
2848,0.667527871,0.800932701
2849,0.678256318,0.867984734
2850,0.673990048,0.894530343
2851,0.665086211,0.821231133
2852,0.652410854,0.86498318
2853,0.686551932,0.77544115
2854,0.649184688,0.814680285
2855,0.607435543,0.812415997
2856,0.619826568,0.829594051
2857,0.616743407,0.827289571
2858,0.682814175,0.916611235
2859,0.700216693,0.942718087
2860,0.644315479,0.973645847
2861,0.661702836,0.969773262
